timestamp,src_ip,dst_ip,protocol,length
1753546231.77085,172.64.155.209,192.168.1.4,6,85
1753546233.55615,192.168.1.4,172.64.155.209,6,6984
1753546233.556334,192.168.1.4,172.64.155.209,6,439
1753546233.568805,192.168.1.4,172.64.155.209,6,5317
1753546233.569004,192.168.1.4,172.64.155.209,6,1519
1753546233.853941,172.64.155.209,192.168.1.4,6,344
1753546233.91117,172.64.155.209,192.168.1.4,6,340
1753546233.91117,172.64.155.209,192.168.1.4,6,361
1753546233.91117,172.64.155.209,192.168.1.4,6,85
1753546233.913175,192.168.1.4,172.64.155.209,6,89
1753546233.978459,172.64.155.209,192.168.1.4,6,101
1753546233.978459,172.64.155.209,192.168.1.4,6,85
1753546234.449282,192.168.1.4,104.26.7.95,6,111
1753546234.753019,104.26.7.95,192.168.1.4,6,508
1753546234.753019,104.26.7.95,192.168.1.4,6,176
1753546234.753019,104.26.7.95,192.168.1.4,6,85
1753546234.754102,192.168.1.4,104.26.7.95,6,89
1753546237.010246,192.168.1.4,172.64.155.209,6,6746
1753546237.010383,192.168.1.4,172.64.155.209,6,298
1753546237.501241,172.64.155.209,192.168.1.4,6,364
1753546237.501241,172.64.155.209,192.168.1.4,6,89
1753546237.501241,172.64.155.209,192.168.1.4,6,85
1753546238.565992,192.168.1.4,172.64.155.209,6,6984
1753546238.566111,192.168.1.4,172.64.155.209,6,439
1753546238.622205,192.168.1.4,172.64.155.209,6,6984
1753546238.622343,192.168.1.4,172.64.155.209,6,439
1753546238.891039,172.64.155.209,192.168.1.4,6,346
1753546238.891039,172.64.155.209,192.168.1.4,6,356
1753546238.891039,172.64.155.209,192.168.1.4,6,85
1753546239.124772,192.168.1.4,172.64.155.209,6,5317
1753546239.124873,192.168.1.4,172.64.155.209,6,1519
1753546239.219883,172.64.155.209,192.168.1.4,6,333
1753546239.219883,172.64.155.209,192.168.1.4,6,357
1753546239.220143,172.64.155.209,192.168.1.4,6,85
1753546239.220983,192.168.1.4,172.64.155.209,6,89
1753546239.41502,172.64.155.209,192.168.1.4,6,599
1753546239.41502,172.64.155.209,192.168.1.4,6,101
1753546239.41502,172.64.155.209,192.168.1.4,6,85
1753546240.113532,13.35.238.120,192.168.1.4,6,93
1753546240.52449,192.168.1.4,35.190.80.1,17,1292
1753546240.524618,192.168.1.4,35.190.80.1,17,1292
1753546240.524802,192.168.1.4,35.190.80.1,6,238
1753546240.524907,192.168.1.4,35.190.80.1,6,93
1753546240.543973,35.190.80.1,192.168.1.4,6,93
1753546240.604282,35.190.80.1,192.168.1.4,17,1292
1753546240.816102,35.190.80.1,192.168.1.4,6,135
1753546240.817476,192.168.1.4,35.190.80.1,6,93
1753546240.817719,192.168.1.4,35.190.80.1,6,89
1753546240.922096,44.207.110.138,192.168.1.4,6,100
1753546240.922096,44.207.110.138,192.168.1.4,6,85
1753546241.110487,3.230.113.85,192.168.1.4,6,100
1753546241.110487,3.230.113.85,192.168.1.4,6,85
1753546241.193983,44.207.110.138,192.168.1.4,6,100
1753546241.193983,44.207.110.138,192.168.1.4,6,85
1753546241.638288,192.168.1.4,40.71.14.140,6,85
1753546241.935783,40.71.14.140,192.168.1.4,6,85
1753546243.632341,192.168.1.4,172.64.155.209,6,6985
1753546243.632483,192.168.1.4,172.64.155.209,6,439
1753546243.981652,172.64.155.209,192.168.1.4,6,371
1753546243.981652,172.64.155.209,192.168.1.4,6,358
1753546243.981652,172.64.155.209,192.168.1.4,6,85
1753546244.462587,192.168.1.4,104.26.7.95,6,111
1753546244.767203,104.26.7.95,192.168.1.4,6,662
1753546244.767705,104.26.7.95,192.168.1.4,6,176
1753546244.767705,104.26.7.95,192.168.1.4,6,85
1753546244.769302,192.168.1.4,104.26.7.95,6,89
1753546248.719192,192.168.1.4,172.64.155.209,6,6985
1753546248.719312,192.168.1.4,172.64.155.209,6,439
1753546248.946494,192.168.1.4,172.64.41.3,17,1292
1753546248.946604,192.168.1.4,172.64.41.3,17,1292
1753546248.965365,172.64.41.3,192.168.1.4,17,1242
1753546248.965365,172.64.41.3,192.168.1.4,17,1242
1753546248.971836,192.168.1.4,142.250.183.106,17,1292
1753546248.971896,192.168.1.4,142.250.183.106,17,1292
1753546248.971959,192.168.1.4,142.250.183.106,17,1292
1753546249.025107,172.64.155.209,192.168.1.4,6,356
1753546249.025107,172.64.155.209,192.168.1.4,6,87
1753546249.025107,172.64.155.209,192.168.1.4,6,360
1753546249.025107,172.64.155.209,192.168.1.4,6,85
1753546249.027027,192.168.1.4,172.64.155.209,6,89
1753546249.051455,142.250.183.106,192.168.1.4,17,1292
1753546252.947745,192.168.1.4,172.64.155.209,6,10827
1753546252.947842,192.168.1.4,172.64.155.209,6,1008
1753546254.465172,192.168.1.4,104.26.7.95,6,111
1753546254.760222,104.26.7.95,192.168.1.4,6,504
1753546254.760222,104.26.7.95,192.168.1.4,6,176
1753546254.760222,104.26.7.95,192.168.1.4,6,85
1753546254.762436,192.168.1.4,104.26.7.95,6,89
1753546255.215254,172.64.155.209,192.168.1.4,6,1208
1753546255.215254,172.64.155.209,192.168.1.4,6,119
1753546255.215254,172.64.155.209,192.168.1.4,6,1146
1753546255.21607,172.64.155.209,192.168.1.4,6,316
1753546255.216685,192.168.1.4,172.64.155.209,6,89
1753546255.2489,172.64.155.209,192.168.1.4,6,282
1753546255.2489,172.64.155.209,192.168.1.4,6,178
1753546255.343135,172.64.155.209,192.168.1.4,6,122
1753546255.445095,172.64.155.209,192.168.1.4,6,138
1753546255.669901,172.64.155.209,192.168.1.4,6,146
1753546255.76944,192.168.1.4,172.64.155.209,6,5313
1753546255.769544,192.168.1.4,172.64.155.209,6,1734
1753546255.769842,192.168.1.4,172.64.155.209,6,5344
1753546255.769916,192.168.1.4,172.64.155.209,6,1595
1753546255.895121,172.64.155.209,192.168.1.4,6,162
1753546256.034231,172.64.155.209,192.168.1.4,6,350
1753546256.041848,172.64.155.209,192.168.1.4,6,101
1753546256.042055,172.64.155.209,192.168.1.4,6,85
1753546256.046569,172.64.155.209,192.168.1.4,6,598
1753546256.046569,172.64.155.209,192.168.1.4,6,101
1753546256.046569,172.64.155.209,192.168.1.4,6,85
1753546256.091568,172.64.155.209,192.168.1.4,6,154
1753546256.301483,172.64.155.209,192.168.1.4,6,122
1753546256.503237,172.64.155.209,192.168.1.4,6,146
1753546256.76202,172.64.155.209,192.168.1.4,6,130
1753546257.010764,172.64.155.209,192.168.1.4,6,154
1753546257.272114,172.64.155.209,192.168.1.4,6,154
1753546257.540135,172.64.155.209,192.168.1.4,6,130
1753546257.917386,172.64.155.209,192.168.1.4,6,122
1753546258.139169,172.64.155.209,192.168.1.4,6,154
1753546258.143069,192.168.1.4,172.64.155.209,6,89
1753546258.33738,172.64.155.209,192.168.1.4,6,154
1753546259.142241,172.64.155.209,192.168.1.4,6,146
1753546259.23282,192.168.1.4,172.64.155.209,6,232
1753546259.232869,192.168.1.4,172.64.155.209,6,93
1753546259.232912,192.168.1.4,172.64.155.209,6,2458
1753546259.247756,172.64.155.209,192.168.1.4,6,93
1753546259.325815,172.64.155.209,192.168.1.4,6,959
1753546259.325815,172.64.155.209,192.168.1.4,6,101
1753546259.325815,172.64.155.209,192.168.1.4,6,85
1753546259.327125,192.168.1.4,172.64.155.209,6,89
1753546259.332144,172.64.155.209,192.168.1.4,6,266
1753546259.583605,172.64.155.209,192.168.1.4,6,146
1753546259.762948,172.64.155.209,192.168.1.4,6,162
1753546259.970994,172.64.155.209,192.168.1.4,6,170
1753546260.21853,172.64.155.209,192.168.1.4,6,138
1753546260.222968,192.168.1.4,172.64.155.209,6,89
1753546260.437724,172.64.155.209,192.168.1.4,6,130
1753546260.640831,172.64.155.209,192.168.1.4,6,154
1753546260.890804,172.64.155.209,192.168.1.4,6,146
1753546261.092347,172.64.155.209,192.168.1.4,6,138
1753546261.306858,172.64.155.209,192.168.1.4,6,154
1753546261.517428,172.64.155.209,192.168.1.4,6,130
1753546261.718612,172.64.155.209,192.168.1.4,6,138
1753546261.939775,172.64.155.209,192.168.1.4,6,178
1753546262.198288,172.64.155.209,192.168.1.4,6,138
1753546262.391753,172.64.155.209,192.168.1.4,6,130
1753546262.683018,172.64.155.209,192.168.1.4,6,130
1753546262.892431,172.64.155.209,192.168.1.4,6,138
1753546263.123797,172.64.155.209,192.168.1.4,6,154
1753546263.369271,172.64.155.209,192.168.1.4,6,162
1753546263.39,192.168.1.4,172.64.155.209,6,89
1753546263.549367,172.64.155.209,192.168.1.4,6,146
1753546263.788004,172.64.155.209,192.168.1.4,6,162
1753546264.048058,172.64.155.209,192.168.1.4,6,146
1753546264.247228,172.64.155.209,192.168.1.4,6,154
1753546264.4741,192.168.1.4,104.26.7.95,6,111
1753546264.482409,172.64.155.209,192.168.1.4,6,154
1753546264.714136,172.64.155.209,192.168.1.4,6,130
1753546264.781018,104.26.7.95,192.168.1.4,6,515
1753546264.781018,104.26.7.95,192.168.1.4,6,176
1753546264.781018,104.26.7.95,192.168.1.4,6,85
1753546264.781718,192.168.1.4,104.26.7.95,6,89
1753546264.948348,172.64.155.209,192.168.1.4,6,154
1753546265.150301,172.64.155.209,192.168.1.4,6,130
1753546265.369064,172.64.155.209,192.168.1.4,6,170
1753546265.376563,192.168.1.4,172.64.155.209,6,89
1753546265.586431,172.64.155.209,192.168.1.4,6,154
1753546265.79257,172.64.155.209,192.168.1.4,6,170
1753546266.036818,172.64.155.209,192.168.1.4,6,146
1753546266.25498,172.64.155.209,192.168.1.4,6,146
1753546266.522532,172.64.155.209,192.168.1.4,6,130
1753546266.815865,172.64.155.209,192.168.1.4,6,130
1753546267.103552,172.64.155.209,192.168.1.4,6,138
1753546267.253582,172.64.155.209,192.168.1.4,6,402
1753546267.48003,172.64.155.209,192.168.1.4,6,187
1753546267.497235,192.168.1.4,172.64.155.209,6,6720
1753546267.497353,192.168.1.4,172.64.155.209,6,611
1753546267.852218,172.64.155.209,192.168.1.4,6,383
1753546267.852218,172.64.155.209,192.168.1.4,6,105
1753546267.852218,172.64.155.209,192.168.1.4,6,85
1753546268.000299,192.168.1.4,172.64.155.209,6,5313
1753546268.000471,192.168.1.4,172.64.155.209,6,2331
1753546268.01808,192.168.1.4,172.64.155.209,6,5313
1753546268.018405,192.168.1.4,172.64.155.209,6,1530
1753546268.019192,192.168.1.4,172.64.155.209,6,5313
1753546268.019415,192.168.1.4,172.64.155.209,6,1484
1753546268.160427,172.64.155.209,192.168.1.4,6,410
1753546268.164895,172.64.155.209,192.168.1.4,6,99
1753546268.180363,172.64.155.209,192.168.1.4,6,85
1753546268.27946,172.64.155.209,192.168.1.4,6,323
1753546268.27946,172.64.155.209,192.168.1.4,6,101
1753546268.27946,172.64.155.209,192.168.1.4,6,85
1753546268.280721,172.64.155.209,192.168.1.4,6,319
1753546268.280721,172.64.155.209,192.168.1.4,6,101
1753546268.280721,172.64.155.209,192.168.1.4,6,85
1753546268.282189,172.64.155.209,192.168.1.4,6,322
1753546268.282189,172.64.155.209,192.168.1.4,6,101
1753546268.282189,172.64.155.209,192.168.1.4,6,85
1753546269.173492,192.168.1.4,172.64.155.209,6,228
1753546269.173585,192.168.1.4,172.64.155.209,6,1411
1753546269.268516,172.64.155.209,192.168.1.4,6,611
1753546269.268516,172.64.155.209,192.168.1.4,6,101
1753546269.268516,172.64.155.209,192.168.1.4,6,85
1753546269.27136,192.168.1.4,172.64.155.209,6,89
1753546271.271512,192.168.1.4,172.64.155.209,6,6752
1753546271.271666,192.168.1.4,172.64.155.209,6,439
1753546271.584961,172.64.155.209,192.168.1.4,6,355
1753546271.584961,172.64.155.209,192.168.1.4,6,359
1753546271.584961,172.64.155.209,192.168.1.4,6,85
1753546271.587744,192.168.1.4,172.64.155.209,6,89
1753546273.720833,3.233.158.26,192.168.1.4,6,528
1753546273.812043,3.233.158.26,192.168.1.4,6,93
1753546274.483267,192.168.1.4,104.26.7.95,6,111
1753546274.774884,104.26.7.95,192.168.1.4,6,509
1753546274.774884,104.26.7.95,192.168.1.4,6,176
1753546274.774884,104.26.7.95,192.168.1.4,6,85
1753546274.775639,192.168.1.4,104.26.7.95,6,89
1753546276.843656,192.168.1.4,172.64.155.209,6,6983
1753546276.843763,192.168.1.4,172.64.155.209,6,439
1753546276.85234,192.168.1.4,172.64.155.209,6,6734
1753546276.852456,192.168.1.4,172.64.155.209,6,696
1753546277.173478,172.64.155.209,192.168.1.4,6,363
1753546277.173478,172.64.155.209,192.168.1.4,6,361
1753546277.173478,172.64.155.209,192.168.1.4,6,85
1753546277.174517,192.168.1.4,172.64.155.209,6,89
1753546277.22482,172.64.155.209,192.168.1.4,6,857
1753546277.22482,172.64.155.209,192.168.1.4,6,1494
1753546277.22482,172.64.155.209,192.168.1.4,6,770
1753546277.22482,172.64.155.209,192.168.1.4,6,1494
1753546277.22482,172.64.155.209,192.168.1.4,6,1494
1753546277.22482,172.64.155.209,192.168.1.4,6,1494
1753546277.22482,172.64.155.209,192.168.1.4,6,1494
1753546277.22482,172.64.155.209,192.168.1.4,6,266
1753546277.22482,172.64.155.209,192.168.1.4,6,1494
1753546277.22482,172.64.155.209,192.168.1.4,6,1494
1753546277.22482,172.64.155.209,192.168.1.4,6,1494
1753546277.22482,172.64.155.209,192.168.1.4,6,385
1753546277.22482,172.64.155.209,192.168.1.4,6,85
1753546281.860658,192.168.1.4,172.64.155.209,6,6981
1753546281.860779,192.168.1.4,172.64.155.209,6,439
1753546282.167001,172.64.155.209,192.168.1.4,6,360
1753546282.167001,172.64.155.209,192.168.1.4,6,87
1753546282.167001,172.64.155.209,192.168.1.4,6,359
1753546282.167001,172.64.155.209,192.168.1.4,6,85
1753546282.613631,192.168.1.4,172.64.155.209,6,5421
1753546282.614001,192.168.1.4,172.64.155.209,6,828
1753546282.880089,172.64.155.209,192.168.1.4,6,345
1753546282.880089,172.64.155.209,192.168.1.4,6,101
1753546282.880089,172.64.155.209,192.168.1.4,6,85
1753546282.883469,192.168.1.4,172.64.155.209,6,89
1753546284.499058,192.168.1.4,104.26.7.95,6,111
1753546284.790589,104.26.7.95,192.168.1.4,6,511
1753546284.791232,104.26.7.95,192.168.1.4,6,176
1753546284.791232,104.26.7.95,192.168.1.4,6,85
1753546284.79177,192.168.1.4,104.26.7.95,6,89
1753546286.867814,192.168.1.4,172.64.155.209,6,6981
1753546286.867929,192.168.1.4,172.64.155.209,6,439
1753546287.160021,172.64.155.209,192.168.1.4,6,352
1753546287.160021,172.64.155.209,192.168.1.4,6,87
1753546287.160021,172.64.155.209,192.168.1.4,6,358
1753546287.160021,172.64.155.209,192.168.1.4,6,85
1753546287.582053,192.168.1.4,172.64.155.209,6,10859
1753546287.582152,192.168.1.4,172.64.155.209,6,991
1753546289.182927,192.168.1.4,172.64.155.209,6,228
1753546289.183211,192.168.1.4,172.64.155.209,6,93
1753546289.183438,192.168.1.4,172.64.155.209,6,904
1753546289.203048,172.64.155.209,192.168.1.4,6,93
1753546289.274377,172.64.155.209,192.168.1.4,6,617
1753546289.274377,172.64.155.209,192.168.1.4,6,101
1753546289.274377,172.64.155.209,192.168.1.4,6,85
1753546289.2774,192.168.1.4,172.64.155.209,6,89
1753546289.572551,172.64.155.209,192.168.1.4,6,1206
1753546289.572551,172.64.155.209,192.168.1.4,6,119
1753546289.573671,172.64.155.209,192.168.1.4,6,1146
1753546289.575882,192.168.1.4,172.64.155.209,6,89
1753546289.580339,172.64.155.209,192.168.1.4,6,606
1753546289.645963,172.64.155.209,192.168.1.4,6,130
1753546289.75808,172.64.155.209,192.168.1.4,6,138
1753546289.979548,172.64.155.209,192.168.1.4,6,146
1753546290.177052,192.168.1.4,172.64.155.209,6,5310
1753546290.177167,192.168.1.4,172.64.155.209,6,1734
1753546290.177333,192.168.1.4,172.64.155.209,6,5310
1753546290.177387,192.168.1.4,172.64.155.209,6,1595
1753546290.229855,172.64.155.209,192.168.1.4,6,138
1753546290.449589,172.64.155.209,192.168.1.4,6,621
1753546290.449589,172.64.155.209,192.168.1.4,6,101
1753546290.449796,172.64.155.209,192.168.1.4,6,85
1753546290.469807,172.64.155.209,192.168.1.4,6,146
1753546290.473715,172.64.155.209,192.168.1.4,6,336
1753546290.473715,172.64.155.209,192.168.1.4,6,101
1753546290.473715,172.64.155.209,192.168.1.4,6,85
1753546290.716076,172.64.155.209,192.168.1.4,6,154
1753546290.947122,172.64.155.209,192.168.1.4,6,138
1753546291.163371,172.64.155.209,192.168.1.4,6,130
1753546291.368211,172.64.155.209,192.168.1.4,6,154
1753546291.628388,172.64.155.209,192.168.1.4,6,130
1753546291.846517,172.64.155.209,192.168.1.4,6,138
1753546292.153887,172.64.155.209,192.168.1.4,6,138
1753546292.403795,172.64.155.209,192.168.1.4,6,130
1753546292.609328,172.64.155.209,192.168.1.4,6,146
1753546292.61576,192.168.1.4,172.64.155.209,6,89
1753546292.826151,172.64.155.209,192.168.1.4,6,130
1753546293.055237,172.64.155.209,192.168.1.4,6,154
1753546293.305948,172.64.155.209,192.168.1.4,6,130
1753546293.517315,172.64.155.209,192.168.1.4,6,154
1753546293.724953,172.64.155.209,192.168.1.4,6,138
1753546293.948833,172.64.155.209,192.168.1.4,6,146
1753546294.180009,172.64.155.209,192.168.1.4,6,138
1753546294.424874,172.64.155.209,192.168.1.4,6,138
1753546294.507357,192.168.1.4,104.26.7.95,6,111
1753546294.717159,172.64.155.209,192.168.1.4,6,162
1753546294.733085,192.168.1.4,172.64.155.209,6,89
1753546294.816027,104.26.7.95,192.168.1.4,6,510
1753546294.816027,104.26.7.95,192.168.1.4,6,176
1753546294.816027,104.26.7.95,192.168.1.4,6,85
1753546294.817013,192.168.1.4,104.26.7.95,6,89
1753546294.969251,172.64.155.209,192.168.1.4,6,138
1753546295.19793,172.64.155.209,192.168.1.4,6,138
1753546295.427502,172.64.155.209,192.168.1.4,6,130
1753546295.695891,172.64.155.209,192.168.1.4,6,130
1753546295.934623,172.64.155.209,192.168.1.4,6,122
1753546296.217885,172.64.155.209,192.168.1.4,6,130
1753546296.485993,172.64.155.209,192.168.1.4,6,130
1753546296.769666,172.64.155.209,192.168.1.4,6,130
1753546296.992215,172.64.155.209,192.168.1.4,6,146
1753546297.198337,172.64.155.209,192.168.1.4,6,130
1753546297.420018,172.64.155.209,192.168.1.4,6,138
1753546297.56342,192.168.1.4,162.159.61.3,17,1292
1753546297.563607,192.168.1.4,162.159.61.3,17,1292
1753546297.61673,162.159.61.3,192.168.1.4,17,1242
1753546297.61673,162.159.61.3,192.168.1.4,17,1242
1753546297.755401,172.64.155.209,192.168.1.4,6,146
1753546297.758747,192.168.1.4,172.64.155.209,6,89
1753546297.888598,192.168.1.4,3.233.158.25,6,2063
1753546297.956545,172.64.155.209,192.168.1.4,6,154
1753546298.094778,192.168.1.4,3.233.158.25,6,2031
1753546298.163275,3.233.158.25,192.168.1.4,6,1434
1753546298.163275,3.233.158.25,192.168.1.4,6,1434
1753546298.163275,3.233.158.25,192.168.1.4,6,822
1753546298.165098,192.168.1.4,3.233.158.25,6,118
1753546298.165756,192.168.1.4,3.233.158.25,6,146
1753546298.166319,192.168.1.4,3.233.158.25,6,735
1753546298.166592,192.168.1.4,3.233.158.25,6,1512
1753546298.182151,172.64.155.209,192.168.1.4,6,138
1753546298.368887,3.233.158.25,192.168.1.4,6,1284
1753546298.368887,3.233.158.25,192.168.1.4,6,1284
1753546298.368887,3.233.158.25,192.168.1.4,6,1122
1753546298.369407,192.168.1.4,3.233.158.25,6,118
1753546298.438029,3.233.158.25,192.168.1.4,6,581
1753546298.438029,172.64.155.209,192.168.1.4,6,130
1753546298.438428,192.168.1.4,3.233.158.25,6,85
1753546298.460172,3.233.158.25,192.168.1.4,6,363
1753546298.662623,172.64.155.209,192.168.1.4,6,138
1753546298.91731,172.64.155.209,192.168.1.4,6,146
1753546299.124971,172.64.155.209,192.168.1.4,6,146
1753546299.328999,172.64.155.209,192.168.1.4,6,154
1753546299.534683,172.64.155.209,192.168.1.4,6,138
1753546299.73353,172.64.155.209,192.168.1.4,6,146
1753546299.736862,192.168.1.4,172.64.155.209,6,89
1753546299.949711,192.168.1.4,108.158.46.39,6,2043
1753546300.005139,108.158.46.39,192.168.1.4,6,288
1753546300.005654,192.168.1.4,108.158.46.39,6,118
1753546300.005855,192.168.1.4,108.158.46.39,6,146
1753546300.006076,192.168.1.4,108.158.46.39,6,1209
1753546300.018524,108.158.46.39,192.168.1.4,6,233
1753546300.018524,108.158.46.39,192.168.1.4,6,116
1753546300.018835,108.158.46.39,192.168.1.4,6,85
1753546300.018928,192.168.1.4,108.158.46.39,6,85
1753546300.019955,108.158.46.39,192.168.1.4,6,420
1753546300.020429,172.64.155.209,192.168.1.4,6,122
1753546300.347756,172.64.155.209,192.168.1.4,6,122
1753546300.508592,172.64.155.209,192.168.1.4,6,122
1753546300.538438,192.168.1.4,35.190.80.1,17,1292
1753546300.53876,192.168.1.4,35.190.80.1,17,1292
1753546300.539342,192.168.1.4,35.190.80.1,6,240
1753546300.539672,192.168.1.4,35.190.80.1,6,93
1753546300.570015,35.190.80.1,192.168.1.4,6,93
1753546300.632123,35.190.80.1,192.168.1.4,17,1292
1753546300.769493,172.64.155.209,192.168.1.4,6,130
1753546300.846841,35.190.80.1,192.168.1.4,6,135
1753546300.847338,192.168.1.4,35.190.80.1,6,93
1753546300.847421,192.168.1.4,35.190.80.1,6,89
1753546300.982953,172.64.155.209,192.168.1.4,6,130
1753546301.232859,172.64.155.209,192.168.1.4,6,130
1753546301.426934,172.64.155.209,192.168.1.4,6,122
1753546301.794659,172.64.155.209,192.168.1.4,6,138
1753546302.026984,172.64.155.209,192.168.1.4,6,146
1753546302.386201,172.64.155.209,192.168.1.4,6,138
1753546302.613476,172.64.155.209,192.168.1.4,6,130
1753546302.8134,172.64.155.209,192.168.1.4,6,138
1753546302.814957,192.168.1.4,172.64.155.209,6,89
1753546303.055006,172.64.155.209,192.168.1.4,6,130
1753546303.287796,172.64.155.209,192.168.1.4,6,138
1753546303.632498,172.64.155.209,192.168.1.4,6,138
1753546303.976912,172.64.155.209,192.168.1.4,6,154
1753546304.15329,172.64.155.209,192.168.1.4,6,146
1753546304.344817,172.64.155.209,192.168.1.4,6,122
1753546304.530167,192.168.1.4,104.26.7.95,6,111
1753546304.555965,172.64.155.209,192.168.1.4,6,130
1753546304.601775,172.64.155.209,192.168.1.4,6,130
1753546304.801606,172.64.155.209,192.168.1.4,6,130
1753546304.825913,192.168.1.4,172.64.155.209,6,89
1753546304.834785,104.26.7.95,192.168.1.4,6,667
1753546304.834785,104.26.7.95,192.168.1.4,6,176
1753546304.834785,104.26.7.95,192.168.1.4,6,85
1753546304.835552,192.168.1.4,104.26.7.95,6,89
1753546305.050071,172.64.155.209,192.168.1.4,6,146
1753546305.344085,172.64.155.209,192.168.1.4,6,146
1753546305.381962,172.64.155.209,192.168.1.4,6,402
1753546305.603144,172.64.155.209,192.168.1.4,6,187
1753546305.616227,192.168.1.4,172.64.155.209,6,6717
1753546305.616294,192.168.1.4,172.64.155.209,6,598
1753546305.908525,172.64.155.209,192.168.1.4,6,363
1753546305.908525,172.64.155.209,192.168.1.4,6,105
1753546305.908525,172.64.155.209,192.168.1.4,6,85
1753546306.116639,192.168.1.4,172.64.155.209,6,5310
1753546306.116845,192.168.1.4,172.64.155.209,6,2320
1753546306.118813,192.168.1.4,172.64.155.209,6,5310
1753546306.118951,192.168.1.4,172.64.155.209,6,1530
1753546306.120237,192.168.1.4,172.64.155.209,6,5340
1753546306.120413,192.168.1.4,172.64.155.209,6,1484
1753546306.338039,172.64.155.209,192.168.1.4,6,424
1753546306.348182,172.64.155.209,192.168.1.4,6,85
1753546306.381625,172.64.155.209,192.168.1.4,6,327
1753546306.381625,172.64.155.209,192.168.1.4,6,101
1753546306.381625,172.64.155.209,192.168.1.4,6,85
1753546306.383099,172.64.155.209,192.168.1.4,6,318
1753546306.383099,172.64.155.209,192.168.1.4,6,101
1753546306.383099,172.64.155.209,192.168.1.4,6,85
1753546306.388015,172.64.155.209,192.168.1.4,6,324
1753546306.388015,172.64.155.209,192.168.1.4,6,101
1753546306.388015,172.64.155.209,192.168.1.4,6,85
1753546309.178703,192.168.1.4,172.64.155.209,6,228
1753546309.178807,192.168.1.4,172.64.155.209,6,93
1753546309.178859,192.168.1.4,172.64.155.209,6,1410
1753546309.193605,172.64.155.209,192.168.1.4,6,93
1753546309.273481,172.64.155.209,192.168.1.4,6,622
1753546309.273481,172.64.155.209,192.168.1.4,6,101
1753546309.273481,172.64.155.209,192.168.1.4,6,85
1753546309.274525,192.168.1.4,172.64.155.209,6,89
1753546309.445307,192.168.1.4,172.64.155.209,6,6749
1753546309.445489,192.168.1.4,172.64.155.209,6,439
1753546309.759224,172.64.155.209,192.168.1.4,6,355
1753546309.759224,172.64.155.209,192.168.1.4,6,362
1753546309.759224,172.64.155.209,192.168.1.4,6,85
1753546314.539373,192.168.1.4,104.26.7.95,6,111
1753546314.83817,104.26.7.95,192.168.1.4,6,507
1753546314.83817,104.26.7.95,192.168.1.4,6,176
1753546314.83817,104.26.7.95,192.168.1.4,6,85
1753546314.840438,192.168.1.4,104.26.7.95,6,89
1753546316.941107,192.168.1.4,40.71.14.140,6,85
1753546317.174028,192.168.1.4,172.64.155.209,6,5421
1753546317.174365,192.168.1.4,172.64.155.209,6,808
1753546317.231054,40.71.14.140,192.168.1.4,6,85
1753546317.457693,172.64.155.209,192.168.1.4,6,344
1753546317.457693,172.64.155.209,192.168.1.4,6,101
1753546317.457693,172.64.155.209,192.168.1.4,6,85
1753546317.458803,192.168.1.4,172.64.155.209,6,89
1753546324.545168,192.168.1.4,104.26.7.95,6,111
1753546324.852429,104.26.7.95,192.168.1.4,6,506
1753546324.852429,104.26.7.95,192.168.1.4,6,176
1753546324.852429,104.26.7.95,192.168.1.4,6,85
1753546324.854475,192.168.1.4,104.26.7.95,6,89
1753546334.552804,192.168.1.4,104.26.7.95,6,111
1753546334.86462,104.26.7.95,192.168.1.4,6,512
1753546334.86462,104.26.7.95,192.168.1.4,6,176
1753546334.86462,104.26.7.95,192.168.1.4,6,85
1753546334.866993,192.168.1.4,104.26.7.95,6,89
1753546335.679095,192.168.1.4,3.233.158.25,6,338
1753546335.679364,192.168.1.4,3.233.158.25,6,93
1753546335.679549,192.168.1.4,3.233.158.25,6,1502
1753546335.932267,3.233.158.25,192.168.1.4,6,93
1753546335.974156,3.233.158.25,192.168.1.4,6,212
1753546335.975705,192.168.1.4,3.233.158.25,6,89
1753546336.685144,192.168.1.4,172.64.155.209,6,6980
1753546336.685226,192.168.1.4,172.64.155.209,6,93
1753546336.685307,192.168.1.4,172.64.155.209,6,439
1753546336.693903,192.168.1.4,172.64.155.209,6,6732
1753546336.694024,192.168.1.4,172.64.155.209,6,684
1753546336.7013,172.64.155.209,192.168.1.4,6,93
1753546337.024451,172.64.155.209,192.168.1.4,6,370
1753546337.024451,172.64.155.209,192.168.1.4,6,87
1753546337.025318,192.168.1.4,172.64.155.209,6,89
1753546337.026035,172.64.155.209,192.168.1.4,6,362
1753546337.026035,172.64.155.209,192.168.1.4,6,85
1753546337.046315,172.64.155.209,192.168.1.4,6,862
1753546337.046315,172.64.155.209,192.168.1.4,6,87
1753546337.052021,172.64.155.209,192.168.1.4,6,1494
1753546337.052021,172.64.155.209,192.168.1.4,6,1494
1753546337.052021,172.64.155.209,192.168.1.4,6,1494
1753546337.052021,172.64.155.209,192.168.1.4,6,1494
1753546337.052021,172.64.155.209,192.168.1.4,6,441
1753546337.052021,172.64.155.209,192.168.1.4,6,1494
1753546337.052021,172.64.155.209,192.168.1.4,6,1494
1753546337.052021,172.64.155.209,192.168.1.4,6,1494
1753546337.052021,172.64.155.209,192.168.1.4,6,869
